"","Gene","X.x","Pvalue.Gain.R","Diff.Gain.R","CV.Gain.R","Pvalue.Loss.R","Diff.Loss.R","CV.Loss.R","Pvalue.GainvLoss.R","Diff.GainvLoss.R","X.y","Pvalue.Gain","Diff.Gain","CV.Gain","Pvalue.Loss","Diff.Loss","CV.Loss","Pvalue.GainvLoss","Diff.GainvLoss","Three.Protein.Gain.x","Three.Protein.Loss.x","Three.RNA.Gain","Three.RNA.Loss.x","Uniprot_Acc","Three.RNA.Loss.y","Three.Protein.Gain.y","Three.Protein.Loss.y","RNA_ID.All","Variance.noAn","Variance.Mean.noAn","Variance.All","St.Dev.noAn","St.Dev.All","Chrm.Num.Arm","Acetylation.Var1","Acetylation.Freq","Methylation.Var1","Methylation.Freq","Phosphorylation.Var1","Phosphorylation.Freq","ubiquitination.Var1","ubiquitination.Freq","Sumoylation.Var1","Sumoylation.Freq","regulatory.Var1","regulatory.Freq","gene.CORUM.complex.subunits2","gene.Freq","PPI.Freq.x","PPI.Freq.y","PPI.Freq","log2.CoeffVar.RNA","log2.Protein.CoeffVar","Gene_Name","AmplificationRatio","EnsembleID","m","bm","bp","lp","lm","p","Mean_HalfLife","Intrinsic_Disorder_MobiBD","Intrinsic_Disorder_LowComplexity","Loops.in.Protein.ANCHOR.","Intrinsic_Disorder_Polarity","Intrinsic_Disorder_Polyampholyte","Intrinsic_Disorder_homology","Rate_3","Uniprot.ID","Aggregation.score","Dependency.Score","Gene.names","Non.exponential.decay.delta","Degradation.profile","Mutations.Var1","Mutations.Freq","mutations.FrameShift.Var1","mutations.FrameShift.Freq","mutations.nonsense.missense.Var1","mutations.nonsense.missense.Freq"
"1255","USP16",4707,4.62785129314993e-05,0.293440511210762,0.628276880437105,5.97078273401452e-21,-0.497713609478893,-0.401724554419804,1.44082216612948e-17,0.791154120689655,8424,0.241897405864505,0.0972169767139761,0.511120801403114,0.00672040617815362,-0.155633400574117,-0.608968238260811,0.00704116084564203,0.252850377288093,"Buffering","Buffering","Scaling","Scaling","Q9Y5T5","Scaling","Scaling","Buffering","USP16..10600.",0.261882,0.05544442,0.2989187,0.511744,0.5467346,"21q","Q9Y5T5",2,NA,0,"Q9Y5T5",21,"Q9Y5T5",11,NA,0,"Q9Y5T5",6,NA,0,7,12,19,-4.172814,NA,"USP16",0.005405405,"ENSG00000156256",1.183748,-0.03233111,2.879874,2.9154,4.47493,5.351759,36.01433,NA,NA,NA,NA,NA,748,NA,"ubp16_human","0.23",-0.06771185,NA,NA,NA,"USP16",21,"USP16",5,"USP16",15
"1256","USP25",4710,0.000489678524302703,0.300819715994021,0.355473286907874,8.48853307415982e-14,-0.699911620212876,-2.48159854413732,5.10097323195317e-17,1.0007313362069,8430,0.45365284057107,-0.0500998492898253,0.792604466127883,0.132460636007442,-0.146924825205239,-3.84260155883127,0.34649853165298,0.0968249759154136,"Buffering","Buffering","Scaling","Scaling","Q9UHP3","Scaling","Buffering","Scaling","USP25..29761.",0.5576483,0.1463913,0.6513925,0.7467585,0.8070889,"21q",NA,0,NA,0,"Q9UHP3",17,"Q9UHP3",26,"Q9UHP3",2,"Q9UHP3",3,NA,0,33,17,50,-2.772098,2.116103,"USP25",0.01081081,"ENSG00000155313",1.133049,-0.0830303,2.696482,3.023252,5.175092,5.117668,49.9662,NA,NA,NA,NA,NA,520,NA,"ubp25_human","-",0.097460623,NA,NA,NA,"USP25",17,NA,0,"USP25",12
"1257","USP28",4711,1.29378262705339e-07,0.526277877947295,0.835054161208565,0.000420815534355155,-0.332355421851497,-1.68249603047199,2.4964536285663e-12,0.858633299798793,8431,7.00633862669785e-05,0.321243409856192,0.266863246084099,0.139219950136365,-0.10945081017185,-0.593364830241657,2.089943524363e-05,0.430694220028042,"Scaling","Buffering","Scaling","Scaling","Q96RU2-2","Scaling","Buffering","Buffering","USP28..57646.",0.45649008,0.107331566,0.521526335,0.675640496,0.722167802,"11q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,9,14,23,-3.219853666,NA,"USP28",0.002702703,"ENSG00000048028",0.616735082,-0.599344308,2.951179717,3.032215703,4.89040425,4.856051158,36.6294,NA,NA,NA,NA,NA,NA,NA,"ubp28_human","-",0.022536488,NA,NA,NA,"USP28",46,"USP28",3,"USP28",39
"1258","UTP20",4729,7.5144071915286e-05,0.295415868404992,0.851454953558473,5.19199631886015e-06,-0.408429698892961,-0.990112591400979,4.20950895103902e-11,0.703845567297953,8457,0.647768320506159,-0.0288752996205855,39.5551347991948,0.0239295587931115,-0.142302614948095,-0.477742863439939,0.138575776528761,0.11342731532751,"Buffering","Buffering","Scaling","Scaling","O75691","Buffering","Buffering","Buffering","UTP20..27340.",0.53710321,0.155833762,0.551898436,0.732873257,0.742898671,"12q",NA,0,"O75691",4,"O75691",45,"O75691",17,NA,0,NA,0,NA,0,1,100,101,-2.681920265,3.159070568,"UTP20",0.002702703,"ENSG00000120800",1.158275761,-0.057803629,2.865536778,3.4448252,5.02738223,5.311948897,47.31244444,69,178,117,NA,NA,624,0.233,"utp20_human","-",-1.309981309,NA,NA,NA,"UTP20",80,"UTP20",13,"UTP20",44
"1259","VAPA",4739,2.71793726697093e-05,0.255495459014928,0.409687148058301,3.02523739215449e-36,-0.491800071288102,-0.505415866985958,6.54279813377878e-22,0.74729553030303,8475,0.000739616812846263,0.181370375215632,0.138588488470574,2.00882508013055e-11,-0.218281656889389,-0.153498327966452,5.60569700508502e-09,0.399652032105022,"Buffering","Buffering","Scaling","Scaling","Q9P0L0","Scaling","Scaling","Scaling","VAPA..9218.",0.258819,0.03676543,0.3540451,0.5087426,0.5950169,"18p","Q9P0L0",4,"Q9P0L0",3,"Q9P0L0",15,"Q9P0L0",14,NA,0,NA,0,"Q9P0L0",1,165,67,232,-4.765506,2.054774,"VAPA",0.008108108,"ENSG00000101558",1.67018,0.4541001,3.113408,2.396199,4.635066,6.071723,100.595,33,53,70,NA,NA,129,NA,"vapa_human","-",-0.203971681,NA,NA,NA,"VAPA",5,NA,0,"VAPA",1
"1260","VAPA",4739,2.71793726697093e-05,0.255495459014928,0.409687148058301,3.02523739215449e-36,-0.491800071288102,-0.505415866985958,6.54279813377878e-22,0.74729553030303,8475,0.000739616812846263,0.181370375215632,0.138588488470574,2.00882508013055e-11,-0.218281656889389,-0.153498327966452,5.60569700508502e-09,0.399652032105022,"Buffering","Buffering","Scaling","Scaling","Q9P0L0-2","Scaling","Scaling","Scaling","VAPA..9218.",0.258819,0.03676543,0.3540451,0.5087426,0.5950169,"18p",NA,0,NA,0,"Q9P0L0-2",4,NA,0,NA,0,NA,0,NA,0,165,67,232,-4.765506,2.066138,"VAPA",0.008108108,"ENSG00000101558",1.67018,0.4541001,3.113408,2.396199,4.635066,6.071723,100.595,NA,NA,NA,NA,NA,NA,NA,"vapa_human","-",-0.203971681,NA,NA,NA,"VAPA",5,NA,0,"VAPA",1
"1261","VARS",4740,2.56916729826592e-10,0.413815130358896,-0.21320009056671,2.06499645842017e-06,-0.352676438890163,-0.0856693822662569,9.83361924255073e-17,0.766491569249059,8477,0.00327451227608006,0.167397682862722,0.394024015670353,7.93820683604121e-09,-0.334349264845646,-0.0532872407251919,1.0369353934133e-10,0.501746947708368,"Buffering","Scaling","Scaling","Scaling","P26640","Scaling","Buffering","Buffering","VARS..7407.",0.397687401,0.064201701,0.465430292,0.630624612,0.682224518,"6p","P26640",7,"P26640",1,"P26640",30,"P26640",25,NA,0,NA,0,NA,0,10,80,90,-3.961244662,2.547796894,"VARS",0.005405405,NA,NA,NA,NA,NA,NA,NA,118.62425,80,165,81,NA,33,939,0.021,NA,NA,-1.263094114,"VARS",0.052109518,"ED","VARS",41,NA,0,"VARS",26
"1262","VARS2",4741,0.0018200404063537,0.184462681357042,-0.405339792681585,2.52763802648148e-05,-0.376878130016051,-0.249541564749478,1.63207983809454e-08,0.561340811373093,8478,0.203155082584215,0.145724517377271,2.18703855410393,0.961864628839295,-0.00753148391014511,-8.01928900225516,0.405831528770587,0.153256001287417,"Buffering","Buffering","Buffering","Scaling","Q5ST30-4","Scaling","Buffering","Buffering","VARS2..57176.",0.530861934,0.115102745,0.580532724,0.728602727,0.761926981,"6p",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,3,7,10,-3.11900585,2.873645031,"VARS2",0.005405405,NA,NA,NA,NA,NA,NA,NA,58.256,NA,NA,NA,NA,NA,NA,NA,"syvm_human","-",-0.715842324,NA,NA,NA,"VARS2",35,"VARS2",1,"VARS2",24
"1263","VASP",4743,0.00977049488337589,0.258140907029479,0.25373900289291,5.29649083525951e-05,-0.385409926303855,0.951615023192581,8.64559303331897e-08,0.643550833333333,8481,0.155102185882599,0.0851957978596827,0.178374440762802,0.000848959486516181,-0.249755034581962,-0.449258711882912,5.81189315765725e-05,0.334950832441644,"Buffering","Buffering","Scaling","Scaling","P50552","Scaling","Scaling","Scaling","VASP..7408.",0.815021028,0.138152152,0.867520723,0.902785151,0.931407925,"19q","P50552",3,"P50552",2,"P50552",27,"P50552",5,"P50552",1,"P50552",4,"P50552",2,36,52,88,-2.855670058,8.914471521,"VASP",0.002702703,"ENSG00000125753",1.50951731,0.29343792,3.160785598,2.579783597,4.29154644,5.958439267,183.8884,233,120,228,37,26,159,-0.017,"vasp_human","0.64",-0.099435784,"VASP",0.086530419,"ED","VASP",8,NA,0,"VASP",3
"1264","VCP",4750,5.31438328211586e-07,0.293426564842579,-0.579110741085009,5.81128384002774e-15,-0.360404704924597,-0.180910452276353,5.4101632872811e-22,0.653831269767176,8490,2.87621245263833e-06,0.273316727716851,0.17410375655634,5.33709649205181e-10,-0.255455113328205,-0.211178728916112,3.6777805936537e-13,0.528771841045056,"Scaling","Scaling","Scaling","Scaling","P55072","Buffering","Scaling","Buffering","VCP..7415.",0.298487193,0.039779072,0.365741922,0.546339814,0.604766006,"9p","P55072",25,"P55072",9,"P55072",67,"P55072",42,"P55072",7,"P55072",10,"P55072",13,400,234,634,-4.65184656,1.756077189,"VCP",0.005405405,"ENSG00000165280",2.259082797,1.043003407,3.059087531,2.906335042,4.235174807,6.606306686,126.4184,59,62,78,27,20,537,NA,"tera_human","-0.01",-1.766784724,"VCP",-0.031887391,"ED","VCP",15,NA,0,"VCP",11
"1265","VEZT",4756,0.000399093077188004,0.211617960488789,0.243929511440704,5.88714984959649e-12,-0.47807085774399,4.07108142626853,3.51882022338511e-16,0.68968881823278,8496,0.123022169420052,0.156387776951317,0.379067046532465,0.0654859239082228,-0.190777168967245,-0.71910077687315,0.00317696835504357,0.347164945918562,"Buffering","Buffering","Buffering","Scaling","Q9HBM0","Scaling","Scaling","Scaling","VEZT..55591.",0.4211296,0.08088593,0.4636186,0.648945,0.6808954,"12q","Q9HBM0",1,"Q9HBM0",1,"Q9HBM0",13,"Q9HBM0",12,NA,0,NA,0,NA,0,5,13,18,-3.627967,6.597757,"VEZT",0,"ENSG00000028203",0.8684684,-0.347611,2.709676,2.891537,4.929649,4.866281,43.668,125,84,113,36,15,289,NA,"veza_human","-",-0.550454511,NA,NA,NA,"VEZT",20,"VEZT",1,"VEZT",14
"1266","VPS11",4766,4.25510916850198e-05,0.24309029283823,0.426488485397193,4.68873888480393e-09,-0.313779384315602,-1.34240310869804,3.04093783463034e-14,0.556869677153832,8512,0.752977013090434,0.010440807458407,0.352294305626902,0.418820537041374,0.028223345380929,0.243742350056968,0.638804599676904,-0.017782537922522,"Buffering","Buffering","Buffering","Scaling","Q9H270","Scaling","Buffering","Buffering","VPS11..55823.",0.232839017,0.053081145,0.295585609,0.482533954,0.543677854,"11q","Q9H270",2,NA,0,"Q9H270",10,"Q9H270",26,NA,0,NA,0,"Q9H270",5,16,34,50,-4.235656697,1.768873473,"VPS11",0.018918919,NA,NA,NA,NA,NA,NA,NA,86.625,NA,52,15,NA,NA,684,NA,"vps11_human","0.02",NA,NA,NA,NA,"VPS11",22,"VPS11",1,"VPS11",14
"1267","VPS11",4766,4.25510916850198e-05,0.24309029283823,0.426488485397193,4.68873888480393e-09,-0.313779384315602,-1.34240310869804,3.04093783463034e-14,0.556869677153832,8512,0.752977013090434,0.010440807458407,0.352294305626902,0.418820537041374,0.028223345380929,0.243742350056968,0.638804599676904,-0.017782537922522,"Buffering","Buffering","Buffering","Scaling","U3KPW6","Scaling","Anti-Scaling","Scaling","VPS11..55823.",0.232839,0.05308115,0.2955856,0.482534,0.5436779,"11q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,16,34,50,-4.235657,6.122654,"VPS11",0.01891892,NA,NA,NA,NA,NA,NA,NA,86.625,NA,NA,NA,NA,NA,NA,NA,"vps11_human","0.02",NA,NA,NA,NA,"VPS11",22,"VPS11",1,"VPS11",14
"1268","VPS26B",4775,0.00383355864134206,0.182688443110288,1.74429654376914,9.67302789281078e-10,-0.303066859333747,-0.269553428658135,1.71773650956572e-11,0.485755302444035,8521,0.0636779932240417,0.138507844557517,0.55131270292643,0.0119495399117289,-0.155182268014196,-0.544903237042539,0.00124136088701995,0.293690112571713,"Buffering","Buffering","Buffering","Scaling","Q4G0F5","Scaling","Buffering","Buffering","VPS26B..112936.",0.602530848,0.132446275,0.639790175,0.776228605,0.799868849,"11q","Q4G0F5",1,NA,0,"Q4G0F5",8,"Q4G0F5",4,NA,0,NA,0,"Q4G0F5",1,32,10,42,-2.916520823,2.045093995,"VPS26B",0,NA,NA,NA,NA,NA,NA,NA,130.5887143,NA,NA,13,NA,NA,334,NA,"vp26b_human","-",-0.002223647,NA,NA,NA,"VPS26B",9,NA,0,"VPS26B",5
"1269","VPS29",4777,0.0152536793318073,0.148075105155145,0.43895890877276,2.7760352803305e-08,-0.458143938073016,-1.58815057587671,6.91994985117393e-11,0.606219043228161,8523,0.810726691959337,-0.00963657052665031,0.549455575270381,0.101950108753806,-0.0678736929963225,-3.34890873997981,0.237145297039958,0.0582371224696722,"Buffering","Buffering","Buffering","Scaling","Q9UBQ0-2","Buffering","Buffering","Buffering","VPS29..51699.",0.2641248,0.03822952,0.2877199,0.5139308,0.5363953,"12q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,33,23,56,-4.709169,4.408408,"VPS29",0.005405405,NA,NA,NA,NA,NA,NA,NA,172.7971,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53455473,NA,NA,NA,"VPS29",4,NA,0,"VPS29",3
"1270","VPS33A",4778,2.81560943093629e-05,0.286399665438112,1.35735477262267,0.000117262901449053,-0.243951375133677,-0.496262893593843,1.84338837481607e-10,0.530351040571789,8524,0.0161330819917776,0.098123855397361,0.287471210693241,0.365568361335608,-0.0380217629790848,-0.665735199884253,0.00877720855805257,0.136145618376446,"Buffering","Buffering","Scaling","Buffering","Q96AX1","Buffering","Buffering","Buffering","VPS33A..65082.",0.213642969,0.056202278,0.238464965,0.462215284,0.488328746,"12q","Q96AX1",4,NA,0,"Q96AX1",5,"Q96AX1",18,NA,0,NA,0,"Q96AX1",2,7,14,21,-4.153227578,2.662884733,"VPS33A",0,"ENSG00000139719",1.124758396,-0.091320994,3.303424496,2.77524626,4.567708461,5.71631925,63.56933333,NA,29,6,NA,NA,589,NA,"vp33a_human","-0.14",-0.946124235,NA,NA,NA,"VPS33A",15,"VPS33A",7,"VPS33A",4
"1271","VPS37B",4783,0.696000827274441,0.0311506515729894,0.751007871280886,0.0241736906582526,-0.175677591016878,1.17893365206581,0.0338247375506596,0.206828242589868,8529,0.22438404015876,0.0753239775735797,0.529663216104285,0.761348121448637,-0.022065904546374,3.74715303711948,0.252942215310076,0.0973898821199538,"Buffering","Buffering","Buffering","Buffering","Q9H9H4","Buffering","Buffering","Buffering","VPS37B..79720.",0.9829869,0.216887,0.9082461,0.991457,0.9530195,"12q","Q9H9H4",1,"Q9H9H4",2,"Q9H9H4",3,"Q9H9H4",4,NA,0,NA,0,"Q9H9H4",1,5,21,26,-2.204985,7.926901,"VPS37B",0,"ENSG00000139722",0.99209,-0.2239894,3.16742,2.454845,4.492998,5.447647,67.777,83,96,78,NA,NA,157,NA,"vp37b_human","-0.13",-0.313903697,"VPS37B",0.06413564,"ED","VPS37B",8,"VPS37B",3,"VPS37B",4
"1272","VPS37C",4784,0.456455743730778,0.0439505395494473,-15.4225009298681,8.48924483532596e-05,-0.225952507520853,-0.586233885603272,0.000217569119960687,0.269903047070301,8530,0.377732326333845,0.099385289100819,1.03873559770747,0.769125827232159,0.0326892147298112,2.12717319914086,0.633757015192904,0.0666960743710077,"Buffering","Buffering","Buffering","Buffering","A5D8V6","Buffering","Buffering","Buffering","VPS37C..55048.",0.353087312,0.09461651,0.381118024,0.594211504,0.617347572,"11q",NA,0,"A5D8V6",1,"A5D8V6",5,"A5D8V6",1,NA,0,NA,0,"A5D8V6",1,11,26,37,-3.401764238,8.561072027,"VPS37C",0,"ENSG00000167987",0.397926613,-0.818152778,3.142334723,2.550228353,4.49640375,4.828397694,98.067,197,113,124,NA,NA,145,NA,"vp37c_human","-",-0.45554355,NA,NA,NA,"VPS37C",9,NA,0,"VPS37C",5
"1273","VPS41",4786,1.16779353136965e-06,0.281241454105973,0.217427137075379,3.52392286527255e-17,-0.581362123953099,-6.41257831320425,2.74102478548947e-24,0.862603578059072,8532,0.538119430246753,0.031827887238155,0.629242060225086,0.555193015114843,0.0324680295494979,0.763924830316816,0.992320367918878,-0.000640142311342934,"Buffering","Buffering","Scaling","Scaling","P49754","Scaling","Buffering","Buffering","VPS41..27072.",0.35017185,0.07637557,0.448983189,0.5917532,0.670062079,"7p","P49754",3,NA,0,"P49754",7,"P49754",13,NA,0,NA,0,"P49754",5,6,21,27,-3.710744948,5.182164091,"VPS41",0.008108108,"ENSG00000006715",1.098969935,-0.117109455,3.022747638,2.931457871,5.267039072,5.409853932,48.54275,33,20,35,NA,NA,459,NA,"vps41_human","-0.27",-1.119602109,NA,NA,NA,"VPS41",28,"VPS41",2,"VPS41",20
"1274","VPS52",4789,7.8760341985027e-08,0.322741084869641,-0.926573890637333,1.27553220275039e-08,-0.426774518459069,-0.169613764724386,8.18522347616977e-17,0.74951560332871,8538,0.480233361226292,0.0309694189916481,0.730050749609417,0.412262350026984,-0.0451076668843703,-1.54836773495116,0.220447792524771,0.0760770858760184,"Buffering","Buffering","Scaling","Scaling","Q8N1B4","Scaling","Buffering","Buffering","VPS52..6293.",0.245502725,0.045949857,0.298977115,0.495482315,0.546787998,"6p",NA,0,NA,0,"Q8N1B4",11,"Q8N1B4",9,NA,0,NA,0,"Q8N1B4",2,36,40,76,-4.443795811,1.761451281,"VPS52",0,NA,NA,NA,NA,NA,NA,NA,99.77922222,NA,45,26,NA,NA,508,0.072,"vps52_human","-",-0.329647556,NA,NA,NA,"VPS52",17,NA,0,"VPS52",14
"1275","WDFY1",4810,0.212761061928474,0.103055958894501,0.936606761835712,0.00740703836981722,-0.299266571969697,-3.32234036164702,0.00187647334722704,0.402322530864198,8579,0.848590413525895,0.0144148874077929,0.865628641754328,0.865213226372784,-0.0101415854557691,0.635641365662148,0.781809769716152,0.0245564728635621,"Buffering","Buffering","Buffering","Scaling","Q8IWB7","Buffering","Scaling","Buffering","WDFY1..57590.",0.529116452,0.117716447,0.578071908,0.727403912,0.760310402,"2q",NA,0,"Q8IWB7",1,"Q8IWB7",5,"Q8IWB7",1,NA,0,NA,0,NA,0,6,16,22,-3.086612191,2.777780139,"WDFY1",0.002702703,"ENSG00000085449",1.185026095,-0.031053295,3.233882332,2.612783857,4.845352338,5.707044785,71.0724,NA,NA,NA,NA,NA,302,NA,"wdfy1_human","-",0.143626692,NA,NA,NA,"WDFY1",14,NA,0,"WDFY1",8
"1276","WDR1",4814,0.0023211819460487,0.29601206416087,0.762135279059741,3.98402732606985e-24,-0.51374314206169,-0.366365394235085,6.04235211830495e-11,0.80975520622256,8583,0.172983399060153,0.0994186763489395,0.24309390994452,4.78613982620374e-09,-0.273865552819236,-0.267107586614684,8.58566776518219e-05,0.373284229168175,"Buffering","Scaling","Scaling","Scaling","O75083","Scaling","Buffering","Scaling","WDR1..9948.",0.486867192,0.065962246,0.596126111,0.697758692,0.772092035,"4p","O75083",15,"O75083",3,"O75083",32,"O75083",31,NA,0,NA,0,NA,0,8,53,61,-3.922215656,1.17521073,"WDR1",0,"ENSG00000071127",1.931758064,0.715678674,3.100426249,2.782472624,4.623771164,6.320320671,223.1409,NA,12,2,NA,NA,594,0.067,"wdr1_human","-",-0.943676411,"WDR1",0.017890924,"ED","WDR1",26,"WDR1",2,"WDR1",12
"1277","WDR12",4815,1.06474125281601e-05,0.358178661616162,-0.992670646203493,0.00389541797064036,-0.314316893939394,-0.306075320091924,7.77075183101651e-07,0.672495555555556,8585,0.107234778215636,0.132347208216241,0.557598175506974,0.00653389168260824,-0.159720307493069,-0.126543995544944,0.00263897384070791,0.29206751570931,"Buffering","Buffering","Scaling","Scaling","Q9GZL7","Scaling","Buffering","Buffering","WDR12..55759.",0.316069447,0.052953861,0.355540964,0.56220054,0.596272558,"2q",NA,0,"Q9GZL7",3,"Q9GZL7",7,"Q9GZL7",11,"Q9GZL7",1,NA,0,"Q9GZL7",2,12,27,39,-4.239120315,4.360130447,"WDR12",0,"ENSG00000138442",1.40830055,0.192221159,3.414365194,2.626340367,4.573393835,6.110802102,52.298,23,30,14,NA,15,400,NA,"wdr12_human","-0.11",-1.250448372,"WDR12",0.013936042,"ED","WDR12",12,NA,0,"WDR12",7
"1278","WDR33",4819,0.351302460637684,0.0473063622334455,0.614771155439901,0.0551612674166779,-0.12485619949495,-4.92981716927337,0.0173277896265641,0.172162561728395,8593,0.663552304169194,-0.0475837013296039,4.92864176068055,0.413432020356445,-0.0577387449669079,2.4033903686504,0.934079388234191,0.010155043637304,"Buffering","Buffering","Buffering","Buffering","Q9C0J8","Buffering","Buffering","Buffering","WDR33..55339.",0.204309132,0.048071821,0.221502181,0.452005676,0.470640183,"2q","Q9C0J8",3,"Q9C0J8",39,"Q9C0J8",25,"Q9C0J8",14,"Q9C0J8",1,NA,0,NA,0,7,57,64,-4.378664736,0.76949954,"WDR33",0.002702703,"ENSG00000136709",1.007172907,-0.208906483,2.647233896,3.125806458,4.893112331,4.942543161,80.6189,769,459,780,68,202,320,NA,"wdr33_human","-",-0.633751062,NA,NA,NA,"WDR33",40,"WDR33",4,"WDR33",22
"1279","WDR4",4823,0.136358793406934,0.168228090433483,-0.520242881207901,4.76403535859684e-06,-0.377210156692954,-0.309847423297602,1.34906614052248e-05,0.545438247126437,8597,0.0276404068360072,0.229430349092666,0.511074976013359,0.0497984244722227,-0.111304228560667,-0.46803800072539,0.00276132198713922,0.340734577653333,"Buffering","Buffering","Buffering","Scaling","P57081","Scaling","Buffering","Buffering","WDR4..10785.",0.384361432,0.080117752,0.485617021,0.619968896,0.696862269,"21q",NA,0,NA,0,"P57081",4,"P57081",1,NA,0,NA,0,NA,0,19,30,49,-3.641734255,2.182308493,"WDR4",0.002702703,NA,NA,NA,NA,NA,NA,NA,83.168,36,33,23,NA,28,270,NA,"wdr4_human","-",-0.613850888,NA,NA,NA,"WDR4",18,NA,0,"WDR4",13
"1280","WDR46",4825,1.51945747617228e-10,0.35496328315334,-0.436839956930917,8.63507442805398e-10,-0.422082205916075,-0.113030423258057,1.56403305531511e-19,0.777045489069415,8603,0.718221083372252,0.0161887486114432,11.2705653962514,0.34590930540691,-0.0424405875953588,-0.270388037137132,0.235345118303574,0.058629336206802,"Buffering","Buffering","Scaling","Scaling","O15213","Scaling","Buffering","Buffering","WDR46..9277.",0.304123946,0.051917528,0.35763354,0.551474339,0.598024699,"6p",NA,0,"O15213",2,"O15213",9,"O15213",4,"O15213",1,NA,0,NA,0,83,19,102,-4.267634487,NA,"WDR46",0,NA,NA,NA,NA,NA,NA,NA,31.4925,176,36,133,NA,56,344,0.072,"wdr46_human","-",-0.779459827,NA,NA,NA,"WDR46",20,"WDR46",2,"WDR46",14
"1281","WDR70",4835,3.08788609288674e-18,0.370477443049972,0.326431215106637,0.000215394898590989,-0.27455021173247,-9.74927790536537,2.18917950427892e-12,0.645027654782442,8614,0.0023007037961165,0.160336338174264,1.07555187625073,0.817521820174601,-0.0107656794095464,-0.220224604333814,0.0063603839346967,0.17110201758381,"Buffering","Buffering","Scaling","Scaling","Q9NW82","Scaling","Scaling","Buffering","WDR70..55100.",0.1725607,0.04434021,0.2929516,0.4154042,0.54125,"5p","Q9NW82",6,"Q9NW82",3,"Q9NW82",15,"Q9NW82",16,"Q9NW82",8,NA,0,NA,0,1,11,12,-4.495241,0.7802393,"WDR70",0.03513514,"ENSG00000082068",1.30803,0.09195065,2.996804,2.815578,5.573132,5.59297,50.07317,224,81,173,27,81,478,NA,"wdr70_human","-",-0.8658274,NA,NA,NA,"WDR70",27,"WDR70",15,"WDR70",9
"1282","WDR74",4836,0.0689222127306026,0.0986961900081384,-0.883518675688409,4.74073915984313e-11,-0.351752786911229,-0.19201237074707,5.13336790991294e-11,0.450448976919367,8616,0.792261716910415,-0.0148098707244927,-33.2709298361294,0.485161929785648,-0.0440073755087206,-1.79138689079241,0.689956939077322,0.0291975047842279,"Buffering","Buffering","Buffering","Scaling","Q6RFH5","Buffering","Buffering","Buffering","WDR74..54663.",0.22173813,0.037358709,0.276068111,0.470890784,0.525421841,"11q",NA,0,"Q6RFH5",1,"Q6RFH5",10,"Q6RFH5",15,"Q6RFH5",4,NA,0,NA,0,0,23,23,-4.742411607,3.25186187,"WDR74",0,"ENSG00000133316",1.571594791,0.355515401,3.230925992,2.58546073,3.86003839,6.090657141,32.184,49,NA,52,NA,21,319,NA,"wdr74_human","-0.01",-1.408694307,NA,NA,NA,"WDR74",19,NA,0,"WDR74",15
"1283","WDR75",4837,3.85129559233517e-06,0.360204720819304,2.06406199789304,0.000372947891878797,-0.401840340909091,-0.450479292241766,3.45507871605969e-08,0.762045061728395,8617,0.544187755673585,0.0476178703739338,1.26595306694991,0.119285452072988,-0.114271643874502,-0.426716124332704,0.110886073082891,0.161889514248436,"Buffering","Buffering","Scaling","Scaling","Q8IWA0","Buffering","Buffering","Buffering","WDR75..84128.",0.356826998,0.063357175,0.403136639,0.59734998,0.63493042,"2q","Q8IWA0",4,NA,0,"Q8IWA0",29,"Q8IWA0",24,"Q8IWA0",1,NA,0,NA,0,0,31,31,-3.980348179,2.568725661,"WDR75",0.002702703,"ENSG00000115368",1.466729899,0.250650509,3.026711409,2.919078092,4.533174461,5.781577666,82.5021,44,25,38,NA,NA,607,NA,"wdr75_human","-",-1.407767999,"WDR75",-0.149068814,"ED","WDR75",16,"WDR75",1,"WDR75",10
"1284","WFS1",4845,0.0771122030918444,0.229503202247191,0.936773216892799,1.30507222774758e-11,-0.443078021157064,-1.42008716062818,4.07939987692985e-06,0.672581223404255,8631,0.126703203207999,0.164035642622642,0.223611848218472,0.00088848753463863,-0.300351061409201,-1.33306415855229,0.000145801069852177,0.464386704031843,"Buffering","Scaling","Buffering","Scaling","O76024","Anti-Scaling","Scaling","Anti-Scaling","WFS1..7466.",2.16435778,0.567788808,1.707082204,1.471175646,1.30655356,"4p",NA,0,NA,0,"O76024",13,"O76024",10,NA,0,NA,0,NA,0,3,19,22,-0.816573684,2.815300793,"WFS1",0,"ENSG00000109501",0.680706465,-0.535372925,2.859409344,2.949390007,4.523954462,4.828252167,43.83425,86,123,118,NA,NA,188,0.146,"wfs1_human","-0.27",0.211400591,NA,NA,NA,"WFS1",33,NA,0,"WFS1",21
